age,workclass,education,marrital status,occupation,sex,capital gain,capital loss,working hours per week,salary
32,Private,HS-grad,Never-married,Priv-house-serv,Female,0,0,40, <=50K
46,Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,0,0,40, >50K
66,Private,HS-grad,Widowed,Adm-clerical,Female,0,0,40, <=50K
37,Private,Bachelors,Married-civ-spouse,Other-service,Female,0,0,30, >50K
34,Private,Some-college,Divorced,Exec-managerial,Male,0,0,44, <=50K
45,Private,Bachelors,Never-married,Prof-specialty,Male,0,0,46, <=50K
35,Private,11th,Married-civ-spouse,Farming-fishing,Male,0,0,40, <=50K
63,?,HS-grad,Married-civ-spouse,?,Male,0,0,40, <=50K
51,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Male,0,0,40, >50K
36,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Male,0,0,40, >50K
25,Federal-gov,HS-grad,Never-married,Adm-clerical,Male,0,0,40, <=50K
51,Private,HS-grad,Divorced,Other-service,Female,0,0,38, <=50K
25,Self-emp-not-inc,Some-college,Never-married,Machine-op-inspct,Male,0,0,40, <=50K
19,Private,HS-grad,Never-married,Farming-fishing,Male,0,0,45, <=50K
47,Private,Some-college,Married-civ-spouse,Exec-managerial,Male,0,0,45, <=50K
59,Local-gov,HS-grad,Separated,Protective-serv,Female,0,0,40, <=50K
34,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,0,0,40, >50K
40,Private,Some-college,Separated,Exec-managerial,Female,0,0,60, <=50K
42,Private,HS-grad,Divorced,Machine-op-inspct,Male,0,0,45, <=50K
28,?,HS-grad,Married-civ-spouse,?,Female,0,0,17, <=50K
37,Private,Masters,Married-civ-spouse,Exec-managerial,Male,0,0,60, >50K
51,Self-emp-inc,Assoc-acdm,Married-civ-spouse,Sales,Male,0,0,38, >50K
25,Private,HS-grad,Never-married,Adm-clerical,Male,0,0,36, <=50K
31,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Female,0,0,40, >50K
37,Private,HS-grad,Married-civ-spouse,Other-service,Male,0,0,44, >50K
42,Private,Assoc-acdm,Married-civ-spouse,Sales,Male,0,0,45, >50K
29,?,Bachelors,Never-married,?,Male,0,0,40, <=50K
35,Private,Some-college,Divorced,Sales,Male,0,0,50, <=50K
51,Private,Bachelors,Married-civ-spouse,Sales,Male,0,0,47, >50K
22,?,Some-college,Never-married,?,Male,0,0,36, <=50K
49,Private,Some-college,Married-civ-spouse,Craft-repair,Male,0,1485,40, >50K
26,Private,Bachelors,Never-married,Prof-specialty,Male,0,0,16, <=50K
56,Local-gov,HS-grad,Divorced,Adm-clerical,Female,0,0,46, <=50K
52,Private,Some-college,Married-civ-spouse,Prof-specialty,Male,0,0,45, >50K
61,Self-emp-not-inc,Masters,Married-civ-spouse,Craft-repair,Male,0,0,4, <=50K
47,State-gov,Bachelors,Divorced,Exec-managerial,Female,0,0,40, >50K
52,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Male,0,0,40, <=50K
30,Private,HS-grad,Divorced,Craft-repair,Female,0,0,40, <=50K
43,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Male,99999,0,55, >50K
35,Private,Some-college,Married-civ-spouse,Transport-moving,Male,0,0,40, <=50K
17,?,12th,Never-married,?,Male,0,0,40, <=50K
42,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,0,1887,40, >50K
26,Private,Some-college,Married-spouse-absent,Craft-repair,Female,0,0,35, <=50K
58,Local-gov,HS-grad,Married-civ-spouse,Farming-fishing,Male,0,0,40, <=50K
66,Private,Some-college,Married-civ-spouse,Sales,Male,5556,0,40, >50K
30,Private,HS-grad,Married-civ-spouse,Protective-serv,Male,0,0,60, >50K
46,Private,Some-college,Separated,Adm-clerical,Female,0,0,40, <=50K
45,Private,Some-college,Married-civ-spouse,Adm-clerical,Female,0,1902,35, >50K
57,Private,HS-grad,Never-married,Sales,Female,0,0,40, <=50K
25,Private,Bachelors,Never-married,Exec-managerial,Male,0,0,40, <=50K
21,State-gov,Some-college,Never-married,Tech-support,Female,0,0,10, <=50K
37,Private,HS-grad,Divorced,Craft-repair,Male,0,1669,55, <=50K
45,Local-gov,Masters,Divorced,Prof-specialty,Female,0,0,30, <=50K
61,?,Doctorate,Widowed,?,Female,0,0,5, <=50K
39,Private,HS-grad,Never-married,Craft-repair,Male,0,0,40, <=50K
42,Private,HS-grad,Married-civ-spouse,Adm-clerical,Female,0,0,53, <=50K
20,Private,HS-grad,Never-married,Machine-op-inspct,Female,0,0,40, <=50K
23,Private,HS-grad,Never-married,Protective-serv,Male,0,0,16, <=50K
25,Private,Bachelors,Never-married,Tech-support,Male,0,0,40, <=50K
47,Private,5th-6th,Never-married,Priv-house-serv,Female,0,0,40, <=50K
24,Private,HS-grad,Never-married,Sales,Male,0,0,45, <=50K
20,?,Some-college,Never-married,?,Female,0,0,15, <=50K
35,Private,HS-grad,Never-married,Craft-repair,Male,0,0,70, <=50K
44,Local-gov,HS-grad,Married-civ-spouse,Other-service,Female,0,0,38, >50K
47,State-gov,Some-college,Married-civ-spouse,Prof-specialty,Male,0,0,50, <=50K
28,State-gov,11th,Separated,Adm-clerical,Female,0,0,40, <=50K
41,Local-gov,Masters,Divorced,Prof-specialty,Female,0,0,60, <=50K
31,Private,HS-grad,Never-married,Adm-clerical,Female,0,0,40, <=50K
27,Private,Masters,Never-married,Exec-managerial,Female,0,0,25, <=50K
47,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Male,5013,0,40, <=50K
44,Private,HS-grad,Never-married,Sales,Female,0,0,40, <=50K
61,Private,Some-college,Never-married,Priv-house-serv,Female,0,0,40, <=50K
42,Federal-gov,Some-college,Divorced,Adm-clerical,Female,0,0,40, <=50K
46,Private,HS-grad,Never-married,Other-service,Female,0,0,28, <=50K
46,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,0,0,50, >50K
54,Local-gov,Masters,Widowed,Prof-specialty,Female,0,0,38, <=50K
49,Private,HS-grad,Widowed,Tech-support,Male,0,0,40, <=50K
56,Local-gov,Some-college,Widowed,Adm-clerical,Female,0,0,40, <=50K
52,Private,Masters,Divorced,Prof-specialty,Female,0,0,40, <=50K
34,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,0,0,40, <=50K
25,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Male,0,0,40, <=50K
18,Private,11th,Never-married,Prof-specialty,Female,0,0,40, <=50K
58,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,0,0,40, <=50K
31,State-gov,Bachelors,Divorced,Prof-specialty,Male,0,0,40, <=50K
29,Private,Some-college,Married-civ-spouse,Craft-repair,Male,0,0,55, <=50K
28,Private,11th,Never-married,Machine-op-inspct,Male,0,0,40, <=50K
30,Private,Some-college,Never-married,Adm-clerical,Male,0,0,48, <=50K
21,?,Some-college,Never-married,?,Male,0,0,30, <=50K
44,Private,Masters,Married-civ-spouse,Prof-specialty,Male,0,1887,35, >50K
75,Private,10th,Widowed,Priv-house-serv,Female,0,0,70, <=50K
66,?,11th,Married-civ-spouse,?,Male,0,0,40, <=50K
26,Private,Some-college,Married-civ-spouse,Craft-repair,Male,0,0,40, <=50K
33,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Male,0,0,50, >50K
57,Self-emp-inc,Masters,Married-civ-spouse,Sales,Male,15024,0,65, >50K
47,Self-emp-not-inc,5th-6th,Married-civ-spouse,Sales,Male,0,0,55, >50K
41,Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,7298,0,40, >50K
21,Private,Some-college,Never-married,Other-service,Female,0,0,37, <=50K
17,Private,11th,Never-married,Craft-repair,Male,0,0,17, <=50K
61,?,Bachelors,Married-civ-spouse,?,Male,0,0,55, <=50K
47,?,HS-grad,Married-civ-spouse,?,Female,0,0,8, >50K
22,Private,Some-college,Never-married,Other-service,Female,0,0,15, <=50K
47,Private,HS-grad,Married-civ-spouse,Sales,Male,0,0,40, <=50K
45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,0,0,40, >50K
32,Self-emp-not-inc,Assoc-voc,Divorced,Sales,Male,0,0,50, <=50K
59,Private,10th,Separated,Priv-house-serv,Female,0,0,30, <=50K
38,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,0,0,50, <=50K
33,Private,HS-grad,Separated,Protective-serv,Female,0,0,40, <=50K
41,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,0,0,40, <=50K
51,Private,9th,Married-civ-spouse,Transport-moving,Male,0,0,40, <=50K
42,Private,HS-grad,Married-civ-spouse,Sales,Male,0,0,48, <=50K
27,Private,Bachelors,Married-civ-spouse,Prof-specialty,Female,0,0,40, >50K
60,Private,Some-college,Married-civ-spouse,Craft-repair,Male,0,0,45, <=50K
64,Local-gov,HS-grad,Divorced,Adm-clerical,Female,0,0,35, <=50K
37,Private,Assoc-acdm,Married-civ-spouse,Machine-op-inspct,Male,0,0,40, >50K
54,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Male,0,0,45, >50K
36,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Female,0,0,50, >50K
34,Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,0,0,40, >50K
41,Self-emp-not-inc,Masters,Divorced,Sales,Male,0,0,5, >50K
35,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Male,0,0,75, <=50K
63,Self-emp-inc,Masters,Married-civ-spouse,Sales,Male,0,0,68, >50K
46,Private,HS-grad,Divorced,Craft-repair,Male,0,0,40, <=50K
47,Self-emp-not-inc,Masters,Divorced,Prof-specialty,Male,0,0,40, <=50K
24,Private,Bachelors,Never-married,Machine-op-inspct,Male,0,0,65, <=50K
29,Private,Some-college,Never-married,Sales,Male,0,0,30, <=50K
74,Federal-gov,Some-college,Widowed,Transport-moving,Female,0,0,18, <=50K
50,Private,11th,Married-civ-spouse,Transport-moving,Male,0,0,70, >50K
22,Private,Some-college,Never-married,Adm-clerical,Female,0,0,40, <=50K
48,Private,12th,Separated,Adm-clerical,Female,0,0,40, <=50K
30,Private,9th,Married-civ-spouse,Handlers-cleaners,Male,0,0,40, <=50K
32,Private,Bachelors,Married-civ-spouse,Sales,Male,0,0,40, <=50K
39,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,0,0,40, <=50K
49,Private,Some-college,Married-civ-spouse,Craft-repair,Male,0,0,40, >50K
25,Private,Bachelors,Never-married,Adm-clerical,Female,0,0,40, <=50K
50,Private,Bachelors,Married-civ-spouse,Adm-clerical,Female,0,0,40, >50K
44,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,0,0,40, <=50K
65,Private,Assoc-voc,Married-civ-spouse,Farming-fishing,Male,6767,0,60, <=50K
28,Federal-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Male,0,0,60, <=50K
55,Private,Bachelors,Widowed,Adm-clerical,Female,0,0,40, <=50K
49,Local-gov,Bachelors,Never-married,Prof-specialty,Female,0,0,50, <=50K
31,Private,HS-grad,Separated,Exec-managerial,Female,0,0,12, <=50K
47,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Female,0,0,40, >50K
45,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,0,0,40, >50K
35,Private,HS-grad,Never-married,Other-service,Female,0,0,40, <=50K
34,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Male,0,0,60, <=50K
49,Local-gov,HS-grad,Widowed,Protective-serv,Male,0,0,40, <=50K
39,?,Some-college,Divorced,?,Female,0,0,35, <=50K
27,Private,HS-grad,Never-married,Other-service,Female,0,0,42, <=50K
42,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Male,0,0,40, <=50K
60,?,5th-6th,Married-civ-spouse,?,Male,0,0,30, >50K
64,Self-emp-not-inc,HS-grad,Never-married,Other-service,Male,1055,0,40, <=50K
33,Private,Some-college,Married-civ-spouse,Sales,Male,0,0,48, >50K
23,Private,Some-college,Never-married,Adm-clerical,Female,0,0,40, <=50K
45,Private,Masters,Married-civ-spouse,Exec-managerial,Male,0,0,50, >50K
34,Private,HS-grad,Never-married,Machine-op-inspct,Female,0,0,40, <=50K
53,Private,HS-grad,Divorced,Sales,Female,0,0,37, <=50K
22,Private,10th,Never-married,Craft-repair,Male,0,0,30, <=50K
57,State-gov,HS-grad,Separated,Other-service,Female,0,0,35, <=50K
20,?,Some-college,Never-married,?,Female,0,0,8, <=50K
23,Private,7th-8th,Never-married,Craft-repair,Male,0,0,40, <=50K
31,Private,11th,Never-married,Transport-moving,Male,0,0,40, <=50K
23,State-gov,Bachelors,Never-married,Tech-support,Male,0,0,22, <=50K
30,Private,HS-grad,Separated,Adm-clerical,Female,0,0,40, <=50K
32,Local-gov,Bachelors,Separated,Prof-specialty,Female,0,0,50, >50K
42,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Female,0,0,40, >50K
51,Private,7th-8th,Married-civ-spouse,Transport-moving,Male,0,0,40, <=50K
59,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Male,15024,0,40, >50K
36,Private,Bachelors,Never-married,Exec-managerial,Female,0,0,40, <=50K
45,Private,HS-grad,Never-married,Sales,Male,0,0,40, <=50K
35,Private,Assoc-voc,Married-civ-spouse,Sales,Male,0,0,50, >50K
33,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Male,0,0,40, <=50K
43,Private,Assoc-voc,Divorced,Prof-specialty,Female,0,0,40, <=50K
60,Private,HS-grad,Married-civ-spouse,Tech-support,Female,0,0,40, >50K
37,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Male,0,0,55, >50K
35,Private,Some-college,Never-married,Tech-support,Female,0,0,40, <=50K
36,Private,Some-college,Married-civ-spouse,Adm-clerical,Male,0,0,52, <=50K
38,Federal-gov,Prof-school,Married-civ-spouse,Prof-specialty,Male,0,1977,50, >50K
54,Private,7th-8th,Married-civ-spouse,Craft-repair,Male,0,0,40, <=50K
51,Private,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Male,0,0,40, >50K
45,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Male,0,0,45, >50K
63,Federal-gov,Some-college,Divorced,Exec-managerial,Female,0,0,40, <=50K
51,Private,Some-college,Married-civ-spouse,Craft-repair,Male,0,0,40, >50K
58,Self-emp-not-inc,Masters,Divorced,Sales,Male,0,0,18, <=50K
64,Local-gov,HS-grad,Divorced,Adm-clerical,Female,0,0,40, <=50K
20,Private,Some-college,Never-married,Handlers-cleaners,Male,0,0,40, <=50K
44,Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,Male,0,0,40, >50K
39,Private,Bachelors,Divorced,Exec-managerial,Female,0,0,48, <=50K
45,State-gov,Some-college,Never-married,Adm-clerical,Female,0,0,40, <=50K
44,Private,Doctorate,Married-civ-spouse,Adm-clerical,Male,0,0,55, >50K
22,Federal-gov,Some-college,Never-married,Exec-managerial,Female,0,0,40, <=50K
63,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Male,0,0,40, >50K
26,Private,Assoc-voc,Separated,Other-service,Male,0,0,40, <=50K
42,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Male,0,0,45, <=50K
20,Private,HS-grad,Never-married,Other-service,Female,0,0,25, <=50K
29,Private,Masters,Married-civ-spouse,Sales,Male,7298,0,40, >50K
38,Local-gov,Bachelors,Never-married,Exec-managerial,Male,0,1741,40, <=50K
25,Private,HS-grad,Never-married,Transport-moving,Male,0,0,40, <=50K
27,Private,Bachelors,Married-civ-spouse,Craft-repair,Male,0,0,50, <=50K
46,Private,Assoc-voc,Divorced,Adm-clerical,Female,0,0,40, <=50K
31,Private,Some-college,Divorced,Craft-repair,Male,0,0,60, <=50K
24,Private,Assoc-voc,Never-married,Exec-managerial,Male,0,0,35, <=50K
43,Private,Some-college,Married-civ-spouse,Sales,Male,0,0,50, >50K
23,Private,12th,Never-married,Machine-op-inspct,Male,0,0,21, <=50K
32,Local-gov,HS-grad,Never-married,Transport-moving,Female,0,0,37, <=50K
44,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,0,0,40, <=50K
40,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Male,0,0,40, <=50K
38,Private,HS-grad,Divorced,Craft-repair,Male,0,0,40, <=50K
23,Private,Assoc-voc,Never-married,Machine-op-inspct,Male,0,0,40, <=50K
19,Private,Some-college,Never-married,Sales,Female,0,1602,10, <=50K
41,Private,Some-college,Married-civ-spouse,Sales,Male,0,0,40, <=50K
48,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,0,0,40, <=50K
23,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Male,0,1902,40, <=50K
47,Private,Assoc-acdm,Widowed,Other-service,Female,0,0,35, <=50K
42,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,0,0,40, <=50K
17,Private,10th,Never-married,Sales,Female,0,0,10, <=50K
29,Local-gov,Prof-school,Never-married,Prof-specialty,Female,0,0,70, <=50K
21,State-gov,Some-college,Never-married,Prof-specialty,Female,0,0,20, <=50K
18,?,11th,Never-married,?,Male,0,0,27, <=50K
31,Private,HS-grad,Married-civ-spouse,Other-service,Male,0,0,40, >50K
27,Local-gov,Bachelors,Never-married,Prof-specialty,Female,0,0,40, <=50K
29,Private,Doctorate,Never-married,Prof-specialty,Male,0,0,40, <=50K
23,Private,Bachelors,Never-married,Sales,Female,0,0,45, <=50K
41,Private,Masters,Married-civ-spouse,Prof-specialty,Male,0,0,55, >50K
46,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Male,0,0,35, >50K
34,Private,Some-college,Married-civ-spouse,Protective-serv,Female,0,0,25, <=50K
42,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Male,0,0,24, <=50K
18,Private,HS-grad,Never-married,Handlers-cleaners,Female,0,1719,15, <=50K
46,Private,HS-grad,Divorced,Craft-repair,Male,0,0,37, <=50K
18,?,11th,Never-married,?,Male,0,0,15, <=50K
52,Private,Some-college,Married-civ-spouse,Craft-repair,Male,0,0,40, >50K
56,Private,HS-grad,Divorced,Craft-repair,Female,0,0,40, <=50K
21,Private,Assoc-voc,Never-married,Machine-op-inspct,Male,0,0,40, <=50K
22,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Male,0,0,20, <=50K
31,Private,Bachelors,Divorced,Adm-clerical,Female,0,0,45, <=50K
41,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Male,0,0,60, <=50K
25,Private,Some-college,Separated,Adm-clerical,Female,0,0,40, <=50K
43,Self-emp-not-inc,Bachelors,Divorced,Exec-managerial,Male,0,0,60, <=50K
45,Private,HS-grad,Separated,Sales,Female,0,0,40, <=50K
26,Private,Some-college,Divorced,Tech-support,Male,0,0,60, <=50K
90,Private,Some-college,Never-married,Other-service,Male,0,0,35, <=50K
45,Private,Bachelors,Married-civ-spouse,Sales,Male,0,1902,40, >50K
30,Private,Bachelors,Married-civ-spouse,Other-service,Female,0,0,40, >50K
42,Private,Some-college,Married-civ-spouse,Craft-repair,Male,0,0,40, <=50K
20,Private,Some-college,Never-married,Handlers-cleaners,Male,0,0,35, <=50K
53,Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,7688,0,40, >50K
64,State-gov,HS-grad,Widowed,Adm-clerical,Female,0,0,38, <=50K
56,Private,7th-8th,Widowed,Transport-moving,Male,0,0,20, <=50K
42,Private,Some-college,Married-spouse-absent,Prof-specialty,Male,0,0,40, >50K
26,Private,Bachelors,Married-civ-spouse,Sales,Female,0,0,40, >50K
31,Local-gov,Assoc-acdm,Never-married,Adm-clerical,Female,0,0,40, <=50K
40,Private,Bachelors,Married-civ-spouse,Adm-clerical,Female,0,0,40, <=50K
58,Private,Some-college,Widowed,Craft-repair,Male,0,0,40, <=50K
41,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,0,0,40, <=50K
58,Self-emp-inc,HS-grad,Never-married,Sales,Male,0,0,47, <=50K
62,State-gov,Masters,Married-civ-spouse,Prof-specialty,Male,0,0,60, >50K
65,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Male,99999,0,60, >50K
40,Private,Some-college,Never-married,Craft-repair,Male,0,0,40, <=50K
45,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Male,0,0,40, >50K
22,Private,HS-grad,Never-married,Craft-repair,Male,0,0,55, <=50K
23,?,Some-college,Never-married,?,Male,0,0,20, <=50K
63,Federal-gov,Masters,Married-civ-spouse,Exec-managerial,Male,0,0,50, >50K
39,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,0,1887,50, >50K
37,Private,Some-college,Widowed,Craft-repair,Male,0,0,40, <=50K
25,?,Bachelors,Married-spouse-absent,?,Male,0,0,40, <=50K
56,Private,11th,Married-civ-spouse,Farming-fishing,Male,0,0,50, <=50K
32,Private,Some-college,Divorced,Sales,Male,0,0,50, <=50K
53,Federal-gov,Some-college,Married-civ-spouse,Exec-managerial,Female,0,1887,40, >50K
32,Private,Assoc-voc,Divorced,Prof-specialty,Male,0,0,40, <=50K
23,Self-emp-not-inc,11th,Married-civ-spouse,Transport-moving,Male,7688,0,60, >50K
35,Private,11th,Separated,Transport-moving,Male,0,0,90, <=50K
51,Private,Some-college,Married-civ-spouse,Exec-managerial,Male,0,1887,65, >50K
19,Private,Some-college,Never-married,Adm-clerical,Female,0,0,20, <=50K
41,Private,11th,Married-spouse-absent,Machine-op-inspct,Male,0,0,40, <=50K
22,Private,10th,Never-married,Transport-moving,Male,0,0,25, <=50K
23,Private,HS-grad,Never-married,Tech-support,Female,0,0,40, <=50K
36,Private,Masters,Married-civ-spouse,Exec-managerial,Male,0,0,40, >50K
27,?,Some-college,Divorced,?,Female,0,0,25, <=50K
45,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Male,0,0,40, <=50K
23,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,Male,0,0,25, <=50K
21,Private,11th,Never-married,Other-service,Female,0,0,40, <=50K
44,Private,Masters,Married-civ-spouse,Exec-managerial,Male,15024,0,40, >50K
29,Private,Bachelors,Married-civ-spouse,Sales,Male,0,0,40, >50K
36,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Tech-support,Male,0,0,60, <=50K
18,Private,9th,Never-married,Handlers-cleaners,Male,594,0,40, <=50K
62,Self-emp-not-inc,12th,Married-civ-spouse,Craft-repair,Male,0,0,40, >50K
25,Federal-gov,Some-college,Never-married,Exec-managerial,Male,0,0,40, <=50K
34,Private,Assoc-acdm,Divorced,Exec-managerial,Female,0,0,45, <=50K
31,Private,Bachelors,Never-married,Exec-managerial,Female,14344,0,50, >50K
37,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,15024,0,40, >50K
33,Private,Bachelors,Married-civ-spouse,Farming-fishing,Male,0,0,40, <=50K
22,?,Some-college,Never-married,?,Female,0,0,30, <=50K
28,Private,Assoc-acdm,Married-civ-spouse,Sales,Male,0,0,30, <=50K
22,?,Some-college,Separated,?,Male,0,0,25, <=50K
47,Private,HS-grad,Married-civ-spouse,Other-service,Male,0,0,40, >50K
67,?,11th,Married-civ-spouse,?,Male,0,419,3, <=50K
20,?,10th,Never-married,?,Male,0,0,40, <=50K
34,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,0,0,70, <=50K
26,Private,Prof-school,Married-civ-spouse,Prof-specialty,Male,99999,0,60, >50K
36,Private,Some-college,Married-civ-spouse,Craft-repair,Male,7298,0,44, >50K
