EmployeeID,Attrition,Age,TravelProfile,Department,HomeToWork,EducationField,Gender,HourlnWeek,Involvement,WorkLifeBalance,Designation,JobSatisfaction,ESOPs,NumCompaniesWorked,OverTime,SalaryHikelastYear,WorkExperience,LastPromotion,CurrentProfile,MaritalStatus,MonthlyIncome
5111478,1,44,Yes,Analytics,25,Statistics,Male,43,3,2,Executive,3,1,3,1,27,19,0,0,M,18161
5111479,0,42,Rarely,Analytics,30,Statistics,Male,68,3,5,Manager,4,1,1,0,18,10,7,8,Divorsed,
5111480,0,33,Yes,Sales,8,Statistics,Male,50,3,1,Manager,4,0,2,0,20,11,6,4,Married,22524
5111481,1,35,Rarely,Sales,28,Statistics,Male,54,3,5,Manager,1,0,1,1,23,10,,7,Single,20813
5111482,0,35,Rarely,Analytics,30,CA,Female,67,3,4,Executive,4,0,3,0,21,10,2,3,Single,18311
5111483,0,29,Rarely,Marketing,7,CA,Male,57,4,1,Executive,4,0,1,0,16,1,0,0,M,17804
5111484,1,44,Rarely,Analytics,4,Statistics,Male,,3,5,Executive,5,1,4,0,17,10,1,2,M,17362
5111485,0,37,Rarely,Sales,7,CA,Male,68,3,3,Manager,1,0,4,0,19,7,0,1,Married,21502
5111486,0,42,Rarely,Analytics,7,CA,Male,53,3,4,Senior Manager,5,0,9,0,18,18,5,7,Married,28348
5111487,0,33,Rarely,Analytics,1,CA,F,65,2,1,AVP,3,1,4,0,24,10,0,5,Married,
5111488,1,30,Rarely,Marketing,16,MBA,,58,4,4,Executive,5,0,5,1,21,5,3,1,M,18335
5111489,0,27,Yes,Sales,4,CA,Female,71,1,5,Manager,1,0,1,1,25,6,0,4,Married,19647
5111490,0,32,Yes,Sales,9,Marketing Diploma,F,43,3,5,Senior Manager,2,1,1,0,19,9,3,7,Single,23998
5111491,1,27,Rarely,Analytics,24,CA,Male,39,3,4,,3,0,2,0,26,2,1,1,M,18377
5111492,0,36,Rarely,Sales,1,Statistics,Male,56,3,1,Manager,2,0,1,1,19,,4,11,Divorsed,21201
5111493,0,42,No,Analytics,10,Statistics,Female,57,5,4,VP,3,1,2,0,28,22,6,11,Married,35973
5111494,0,41,Rarely,Sales,7,Marketing Diploma,Male,35,3,2,Senior Manager,3,0,1,0,17,10,8,7,Single,24241
5111495,0,37,Rarely,Analytics,5,Statistics,Female,68,3,3,Executive,3,1,5,0,19,7,3,3,M,18543
5111496,0,36,Rarely,Analytics,3,CA,Male,70,4,4,Executive,5,0,2,0,25,4,2,3,Single,18450
5111497,0,59,Rarely,Sales,13,CA,Male,39,3,2,AVP,3,0,1,0,19,39,2,9,Single,29872
5111498,1,31,Rarely,Sales,7,Statistics,Male,76,5,3,Manager,3,0,4,1,23,,7,7,Divorsed,21172
5111499,0,38,Yes,Analytics,12,CA,,55,3,3,Executive,2,0,2,1,18,5,2,3,Divorsed,18326
5111500,0,34,Yes,Sales,10,Statistics,Female,32,3,1,Manager,4,1,1,0,23,5,1,3,Married,20302
5111501,0,26,Rarely,Sales,11,Other,Female,57,3,4,Manager,3,0,1,1,28,7,1,5,Married,20907
5111502,0,43,Yes,Sales,29,Marketing Diploma,F,79,3,1,AVP,4,0,6,0,20,24,5,9,Divorsed,29525
5111503,1,34,Yes,Marketing,24,MBA,F,43,3,3,Senior Manager,5,0,9,1,20,11,0,2,Married,24950
5111504,0,38,Rarely,Analytics,13,Statistics,Male,51,3,4,Manager,4,0,3,1,18,19,1,2,Single,20197
5111505,0,29,Rarely,Analytics,7,CA,Female,54,3,1,Executive,2,0,1,0,18,10,0,8,Divorsed,18131
5111506,0,32,Yes,Analytics,3,Statistics,Male,79,3,2,Executive,2,0,0,0,18,8,3,6,Single,18068
5111507,0,29,Yes,Analytics,2,Statistics,Male,70,1,3,Manager,3,1,8,1,17,,0,2,Single,21294
5111508,1,27,Yes,Analytics,6,Engineer,Male,75,3,1,Executive,5,1,1,0,28,8,1,,Single,19102
5111509,1,38,Rarely,Analytics,5,Other,Male,64,4,2,Executive,3,0,7,1,21,8,1,1,Single,18090
5111510,0,40,No,Analytics,4,Statistics,Male,79,3,3,Manager,1,1,2,1,21,10,6,9,Married,22472
5111511,1,25,Rarely,Sales,6,Marketing Diploma,Male,46,4,3,Manager,3,1,1,1,16,6,,3,Single,20744
5111512,0,38,No,Sales,12,CA,Male,71,3,3,Senior Manager,4,1,2,0,19,10,8,8,Married,24834
5111513,0,46,No,Sales,5,Statistics,Female,69,3,5,Manager,3,1,5,0,28,,6,8,Married,21154
5111514,0,29,Rarely,Sales,29,Statistics,Male,50,4,3,Manager,5,0,2,0,17,6,1,5,Divorsed,20724
5111515,0,40,Yes,Analytics,5,Engineer,F,66,3,4,Senior Manager,3,0,1,0,31,21,12,9,Single,26938
5111516,1,23,Yes,,10,Marketing Diploma,Male,33,3,4,Executive,5,0,1,0,24,1,1,0,Married,16790
5111517,0,41,Rarely,Sales,5,Marketing Diploma,F,51,3,2,Senior Manager,3,0,0,1,18,23,13,5,Married,25447
5111518,1,32,Yes,Analytics,6,Statistics,Female,35,3,1,Executive,3,1,2,0,18,8,8,8,Single,20084
5111519,1,56,Rarely,Analytics,5,CA,Male,80,3,1,VP,5,0,6,1,19,25,2,5,Married,35859
5111520,0,,Yes,Analytics,1,CA,Male,44,3,5,Executive,3,1,0,1,16,5,0,2,Single,17154
5111521,0,56,Rarely,Marketing,29,MBA,Male,73,1,4,VP,4,1,5,1,24,36,2,5,Married,35636
5111522,0,28,Rarely,Analytics,3,CA,Male,54,3,5,Executive,4,0,2,0,17,6,1,5,Married,19816
5111523,0,43,Yes,Analytics,5,Statistics,Male,42,3,5,Senior Manager,1,0,3,1,20,25,14,10,Married,26124
5111524,1,26,Rarely,Sales,8,Marketing Diploma,Male,48,4,4,Manager,3,0,2,1,17,7,1,4,Single,21744
5111525,0,38,Rarely,Analytics,24,Statistics,Male,67,1,4,Executive,5,1,2,1,18,9,2,8,Married,19564
5111526,0,24,Rarely,Analytics,12,CA,Male,39,3,2,Executive,5,1,2,0,20,6,1,3,M,18500
5111527,1,29,Yes,Sales,3,Engineer,Male,64,3,3,Executive,3,1,4,0,21,6,2,,Divorsed,18909
5111528,0,,Rarely,Analytics,8,Statistics,Male,59,3,1,Executive,5,1,3,0,19,11,1,2,Single,17062
5111529,0,36,Rarely,Analytics,6,Statistics,Female,52,4,2,Executive,5,1,9,1,19,6,0,0,Divorsed,95000
5111530,1,,Rarely,Analytics,1,CA,Male,,3,2,Executive,2,0,2,1,21,6,2,0,Divorsed,17293
5111531,0,37,Rarely,Analytics,9,Statistics,Male,49,3,2,Executive,1,1,1,0,17,17,11,12,Married,19210
5111532,1,36,Rarely,Analytics,10,CA,Male,79,4,2,,3,0,0,1,22,2,0,0,Divorsed,18388
5111533,0,31,Yes,Analytics,3,CA,Female,60,3,2,Manager,2,0,2,0,29,13,4,8,Single,20011
5111534,0,50,Rarely,Analytics,11,Engineer,Male,80,4,3,Senior Manager,2,1,6,0,20,20,1,3,Single,25496
5111535,0,44,Yes,Analytics,3,Statistics,Female,35,3,1,Manager,1,1,5,0,19,13,3,3,Married,21562
5111536,0,,No,Analytics,1,Statistics,Female,,4,5,Executive,4,1,6,0,25,5,0,2,M,17332
5111537,0,57,Rarely,Analytics,4,Statistics,Female,62,3,5,Executive,5,0,3,0,28,6,2,1,M,18066
5111538,0,22,Rarely,Analytics,16,CA,Female,59,3,3,Executive,1,1,1,0,20,1,0,0,Single,
5111539,0,25,No,Analytics,14,Other,Female,68,2,4,Manager,3,1,1,0,24,6,2,4,Married,20011
5111540,0,34,Rarely,Sales,29,Marketing Diploma,Female,65,4,1,Manager,3,1,1,0,26,8,1,7,Married,21712
5111541,0,31,Yes,Analytics,6,CA,Female,73,3,2,Executive,3,0,2,0,26,2,1,1,M,18083
5111542,0,42,Yes,Sales,3,Marketing Diploma,Female,68,3,5,Manager,5,0,1,0,23,11,2,8,Married,20103
5111543,0,33,Rarely,Sales,16,Statistics,Male,75,3,3,Manager,2,1,3,0,17,9,1,4,Married,20403
5111544,1,22,Yes,Analytics,5,Engineer,Male,67,4,2,Executive,3,1,5,0,21,4,1,,Single,18894
5111545,0,32,Rarely,Sales,14,Statistics,Male,73,3,5,Manager,2,1,2,0,16,8,0,3,Married,19403
5111546,0,41,Yes,Analytics,12,CA,F,60,3,2,Senior Manager,3,1,10,0,23,21,3,14,Single,29499
5111547,0,36,Rarely,Analytics,3,Statistics,Female,53,3,4,Manager,4,1,9,1,16,18,5,12,Single,20410
5111548,1,21,Rarely,Sales,,Marketing Diploma,Male,31,3,1,Executive,4,0,1,0,18,1,1,0,Single,17679
5111549,0,31,Rarely,Analytics,24,CA,Male,64,4,3,Manager,1,0,0,0,26,10,7,8,Married,20582
5111550,1,36,Rarely,Sales,18,CA,Male,61,5,5,Manager,1,1,7,1,20,8,3,3,Married,21440
5111551,0,60,Yes,Sales,3,Statistics,Female,59,4,5,Manager,3,1,8,0,17,21,2,4,Single,21473
5111552,0,43,Yes,Sales,27,Statistics,Male,62,3,4,AVP,1,0,1,1,17,25,4,12,Married,31959
5111553,0,30,Rarely,Analytics,,Statistics,Female,75,3,5,Executive,3,1,1,0,19,5,0,4,Single,17632
5111554,0,36,Rarely,Analytics,5,Statistics,Male,46,4,3,Senior Manager,4,1,3,0,24,16,7,5,Married,26274
5111555,0,40,Rarely,Analytics,9,Statistics,F,34,3,1,Senior Manager,4,0,5,0,24,10,3,3,Single,24376
5111556,0,34,Rarely,Analytics,10,CA,F,46,4,4,Senior Manager,4,1,1,0,19,9,7,7,Single,23621
5111557,0,33,Rarely,Sales,9,Statistics,Male,46,3,1,Manager,5,1,2,0,18,,2,2,Married,21392
5111558,0,47,Rarely,Sales,5,Engineer,F,77,5,1,AVP,4,0,4,1,18,29,8,8,Married,32872
5111559,0,30,No,Sales,23,Other,F,69,3,5,Senior Manager,5,1,0,0,,10,7,8,Divorsed,23412
5111560,0,,Rarely,Analytics,5,Statistics,Female,,3,5,Executive,3,1,1,0,24,1,0,0,Single,17318
5111561,0,43,Rarely,Sales,7,Marketing Diploma,Male,47,3,5,Manager,5,1,8,0,19,,2,6,Single,21155
5111562,0,28,Rarely,Analytics,11,CA,Female,69,3,1,Executive,1,0,2,0,17,7,2,5,Single,19445
5111563,0,37,Yes,Analytics,14,Statistics,Male,67,4,5,Manager,4,1,2,0,19,7,1,4,Single,22499
5111564,1,29,Rarely,Sales,,CA,Female,48,4,4,Executive,3,1,6,1,24,5,0,2,M,17800
5111565,0,27,Yes,Analytics,11,Statistics,Male,32,3,5,Senior Manager,5,1,1,0,26,9,1,7,Married,23793
5111566,0,28,Yes,Analytics,18,Statistics,Female,79,4,2,Executive,5,0,1,0,25,9,,4,Married,20774
5111567,0,39,Yes,Analytics,9,Statistics,Male,74,4,1,Manager,3,0,3,0,17,,8,8,Married,21321
5111568,0,56,Yes,Analytics,5,Statistics,Male,67,3,1,Senior Manager,4,0,4,0,24,24,2,3,Married,26976
5111569,0,37,Rarely,Analytics,9,Statistics,Female,57,1,5,Executive,1,0,4,0,18,6,1,,Married,19038
5111570,0,35,No,Analytics,6,Statistics,Male,42,4,1,Executive,2,0,4,0,23,7,1,,Divorsed,18979
5111571,0,53,No,Analytics,2,CA,F,60,4,5,AVP,3,1,4,1,25,27,0,2,Married,27965
5111572,0,54,Rarely,Sales,4,Marketing Diploma,Female,52,3,4,Manager,5,0,2,0,19,16,0,5,Divorsed,20940
5111573,1,28,Rarely,Analytics,,Statistics,Female,79,3,4,Executive,2,1,1,1,16,1,0,0,Divorsed,17515
5111574,0,36,No,Analytics,9,Statistics,F,63,1,1,Senior Manager,5,0,9,0,19,10,0,5,Married,26713
5111575,0,45,Yes,Analytics,8,Statistics,Male,67,3,5,Senior Manager,5,1,1,0,23,24,9,11,Married,20210
5111576,0,32,Yes,Sales,6,Statistics,Male,48,3,1,Manager,4,0,1,0,19,10,5,3,Divorsed,21524
5111577,0,33,Rarely,Sales,4,Marketing Diploma,F,50,3,3,Senior Manager,1,1,2,0,25,15,6,8,Married,26422
5111578,0,48,Rarely,Sales,17,Statistics,Female,66,3,5,Manager,3,0,8,0,19,18,7,7,Married,21439
5111579,0,37,No,Sales,11,Engineer,Male,56,3,2,Manager,2,0,5,0,19,,1,8,Married,21079
5111580,1,30,Rarely,Sales,1,Statistics,Male,64,4,3,Manager,5,0,1,0,16,10,6,7,Married,24714
5111581,0,40,Rarely,Analytics,21,Engineer,Male,61,3,4,Senior Manager,2,0,4,0,25,14,11,1,Divorsed,25322
5111582,0,42,Yes,Analytics,29,Engineer,Female,58,4,2,Manager,2,1,0,0,16,7,0,4,Divorsed,19523
5111583,0,35,Rarely,Analytics,8,Other,Male,59,3,3,Senior Manager,3,1,3,0,26,17,1,6,Single,25221
5111584,0,54,Rarely,Sales,3,Statistics,F,41,4,1,Senior Manager,3,0,6,0,16,13,7,0,Divorsed,25686
5111585,0,46,Rarely,Analytics,3,Other,Male,72,2,4,VP,2,1,1,0,17,26,2,8,Divorsed,35202
5111586,0,39,Rarely,Sales,25,Marketing Diploma,F,60,4,4,AVP,1,0,0,0,16,21,9,6,Married,27031
5111587,0,53,Rarely,Analytics,4,CA,Male,45,3,2,AVP,3,0,3,1,21,21,1,3,Married,32584
5111588,0,,No,Analytics,18,Statistics,Male,,5,5,Executive,3,1,2,0,18,6,0,0,Single,17290
5111589,0,24,Rarely,Analytics,7,CA,Male,60,2,1,Executive,5,1,3,0,22,6,1,,Divorsed,18819
5111590,0,35,Rarely,Sales,,Statistics,Female,72,3,5,Executive,2,1,1,0,21,3,0,2,Divorsed,17572
5111591,0,,Rarely,Analytics,18,Other,Male,64,4,5,Executive,4,0,1,0,26,1,0,0,M,17127
5111592,0,30,Rarely,Sales,9,Other,Male,62,3,5,Senior Manager,3,0,5,0,16,10,7,7,Married,22264
5111593,1,28,Yes,Analytics,,CA,Male,38,4,1,Executive,5,0,7,0,16,8,0,0,Single,17561
5111594,0,44,Yes,Sales,5,Statistics,Male,64,3,2,Manager,1,0,2,0,26,8,8,8,Married,21675
5111595,0,23,Rarely,Analytics,11,Statistics,Male,66,5,5,Executive,5,0,2,0,21,5,2,2,Divorsed,18451
5111596,0,52,Rarely,Analytics,7,Engineer,Male,78,3,2,Manager,5,1,3,1,17,18,6,9,Married,20577
5111597,0,22,Rarely,Analytics,,Engineer,Male,80,3,1,Executive,2,0,0,0,19,3,2,1,Divorsed,
5111598,0,28,Yes,Analytics,8,Statistics,Female,55,3,3,,1,0,1,1,20,7,1,3,Single,18379
5111599,1,24,Yes,Analytics,10,CA,Male,59,3,5,Executive,5,1,2,1,16,4,0,0,Single,18172
5111600,0,,Rarely,Analytics,28,CA,Female,,3,3,Executive,4,1,2,0,20,9,1,2,Single,17311
5111601,0,50,Rarely,Analytics,9,Statistics,F,43,4,5,AVP,3,1,3,1,25,31,3,13,Married,29966
5111602,0,40,Yes,Analytics,3,CA,Female,38,1,1,Manager,4,1,1,0,29,8,3,7,Divorsed,19244
5111603,0,28,Rarely,,2,Statistics,Male,72,4,2,Executive,3,0,1,0,19,1,0,0,Married,16563
5111604,0,29,No,Sales,7,CA,Male,45,3,3,Manager,3,1,2,0,21,6,1,5,Married,20221
5111605,1,27,Rarely,Analytics,19,CA,Male,47,3,2,,4,0,3,1,19,6,1,3,M,18373
5111606,1,45,Yes,Sales,27,Statistics,Female,80,3,4,Manager,5,1,2,0,19,5,0,0,Married,19286
5111607,0,36,Rarely,Analytics,3,CA,Male,60,4,5,Executive,3,1,7,0,18,11,2,8,Divorsed,18258
5111608,0,35,Rarely,Analytics,10,Statistics,F,55,3,1,Senior Manager,4,1,1,0,17,14,3,12,Single,27994
5111609,1,28,Rarely,Analytics,,Statistics,Female,79,3,4,Executive,1,1,1,1,16,1,0,0,M,17515
5111610,0,30,Rarely,Analytics,32,Statistics,Male,65,5,1,Manager,3,1,9,0,23,12,2,7,Married,22384
5111611,0,29,Rarely,Sales,,Statistics,Male,67,3,5,Executive,3,1,1,0,16,1,0,0,Single,17642
5111612,0,29,Rarely,Analytics,32,Statistics,Male,68,5,4,Manager,4,0,2,0,20,9,2,8,Married,22549
5111613,1,36,Yes,Sales,15,Other,Male,38,3,5,Manager,1,1,4,1,30,14,7,8,Single,20581
5111614,1,42,Rarely,Sales,3,Statistics,F,66,3,1,Manager,1,0,9,1,17,9,1,6,Single,21993
5111615,0,36,Rarely,Sales,19,Marketing Diploma,Male,68,3,5,Senior Manager,4,1,1,0,21,13,7,10,Divorsed,24020
5111616,0,29,No,Analytics,4,Statistics,F,57,5,2,Manager,1,1,1,0,,11,8,6,Married,22674
5111617,0,45,Rarely,Analytics,6,Other,Male,37,3,4,VP,1,0,5,1,18,27,1,2,Married,35513
5111618,0,41,Yes,Analytics,12,CA,F,60,3,5,Senior Manager,3,0,10,0,23,21,3,14,Single,29499
5111619,0,32,Rarely,Analytics,11,Statistics,F,65,3,3,AVP,4,0,4,0,17,10,2,1,Single,32422
5111620,0,44,Rarely,Analytics,6,Statistics,Male,68,5,1,VP,2,1,4,0,20,26,1,8,Divorsed,35740
5111621,1,,Yes,Sales,27,Engineer,Male,47,1,1,Executive,5,0,2,0,23,2,1,1,Single,17091
5111622,0,36,No,Analytics,10,Statistics,Male,66,1,5,Executive,4,0,1,0,27,5,0,2,M,17810
5111623,0,38,Yes,Marketing,2,Other,Male,58,3,1,Executive,4,1,0,1,16,7,1,2,M,17991
5111624,0,30,Rarely,Analytics,18,Statistics,Female,51,4,3,Manager,3,1,1,1,18,11,1,9,Single,20193
5111625,0,40,Rarely,Analytics,1,Statistics,Male,,3,4,Executive,4,1,3,0,27,7,0,3,Divorsed,17387
5111626,1,55,Rarely,Analytics,3,CA,Male,78,3,3,VP,5,0,5,1,18,24,1,4,Married,34859
5111627,0,35,No,Analytics,29,Engineer,Female,64,4,5,Executive,3,0,2,0,26,6,1,1,M,18029
5111628,0,58,Rarely,Sales,11,CA,Male,37,3,5,AVP,3,1,0,0,18,38,1,8,Single,28872
5111629,1,29,Rarely,Analytics,2,Engineer,Male,,4,4,Executive,5,0,6,0,18,11,0,7,Single,17362
5111630,0,32,Yes,Sales,11,Marketing Diploma,Male,79,3,1,Manager,1,0,8,0,18,4,0,0,Single,19648
5111631,0,27,Yes,Sales,9,Statistics,Male,37,3,3,Senior Manager,3,0,1,0,20,9,1,7,Single,23726
5111632,0,60,Rarely,Sales,17,Marketing Diploma,Male,54,3,4,Manager,5,0,8,0,19,10,2,2,Single,20405
5111633,0,25,Rarely,Sales,5,Statistics,Female,59,4,4,Manager,2,0,1,1,16,5,1,3,Single,19487
5111634,0,30,Rarely,Analytics,3,Statistics,Female,69,3,4,Executive,2,0,2,0,21,4,2,3,Married,19760
5111635,0,46,Rarely,Sales,14,Statistics,F,62,3,2,AVP,1,0,4,0,19,27,2,2,Married,33650
5111636,0,36,Rarely,Analytics,,CA,Male,79,3,2,Executive,3,0,4,0,26,16,3,9,Single,17519
5111637,1,33,Rarely,Analytics,,Statistics,Female,39,3,2,Executive,5,0,7,0,25,13,1,7,Divorsed,17707
5111638,1,22,Yes,Analytics,4,Statistics,Male,48,4,5,Executive,1,1,0,1,16,1,0,0,M,17853
5111639,1,29,Rarely,Analytics,20,Engineer,Male,34,4,2,Executive,1,1,6,0,18,7,1,4,M,18367
5111640,0,35,Yes,Analytics,4,Other,Male,63,3,5,Executive,5,1,6,0,20,11,2,,M,18996
5111641,1,30,Rarely,Analytics,21,CA,Male,58,4,5,,2,1,2,1,19,5,1,2,Single,18389
5111642,0,47,Rarely,Sales,3,Marketing Diploma,Female,35,3,3,Manager,1,0,0,1,27,8,7,7,Married,19537
5111643,0,56,Rarely,Sales,12,Marketing Diploma,Female,59,4,1,Manager,5,0,4,0,21,6,0,0,Married,20380
5111644,0,31,No,Analytics,4,CA,Male,48,3,5,Executive,5,1,1,1,18,4,2,3,M,18065
5111645,1,35,Yes,Sales,9,Marketing Diploma,Female,35,5,4,Executive,3,1,1,0,22,4,2,1,M,18351
5111646,0,56,Rarely,Sales,21,Statistics,F,55,3,4,AVP,4,0,4,0,29,38,8,8,Single,32835
5111647,1,58,Yes,Analytics,3,Statistics,Male,,4,5,Executive,1,0,9,1,19,3,0,0,M,17380
5111648,1,37,Rarely,Sales,1,Statistics,Male,46,4,3,Senior Manager,3,1,5,0,16,17,11,7,Divorsed,25609
5111649,0,40,Rarely,Analytics,5,Engineer,Female,82,4,2,Manager,3,1,2,0,17,21,12,11,Single,20553
5111650,0,40,Rarely,Sales,9,CA,Male,40,1,1,Senior Manager,3,0,3,0,17,12,8,7,Married,24237
5111651,0,35,Rarely,Marketing,27,Statistics,F,31,3,2,Senior Manager,1,1,1,1,21,9,1,7,Single,23837
5111652,0,55,Rarely,Sales,19,Statistics,F,53,3,1,AVP,4,1,3,0,28,37,7,7,Single,31835
5111653,0,34,Rarely,Analytics,11,Statistics,Male,53,3,2,Executive,4,1,1,0,19,1,1,0,M,17008
5111654,0,28,Yes,Analytics,3,Engineer,Male,62,4,1,Manager,5,1,6,0,25,7,3,1,Divorsed,20298
5111655,0,35,No,Sales,13,Statistics,Male,59,3,4,Manager,3,1,2,1,20,16,1,8,Married,20001
5111656,0,43,Rarely,Analytics,7,Engineer,Male,60,3,1,VP,2,1,2,0,17,23,12,16,Divorsed,35232
5111657,1,46,Rarely,Analytics,22,CA,F,66,3,3,Manager,4,0,4,0,27,13,3,7,Married,23926
5111658,0,44,Yes,Marketing,2,MBA,Male,37,3,1,Manager,1,1,4,1,16,14,,2,Married,20743
5111659,1,28,Rarely,Sales,5,Marketing Diploma,Male,57,3,1,Executive,5,1,1,0,17,6,1,,Married,19041
5111660,0,32,Rarely,Sales,8,Statistics,Female,69,3,5,Manager,1,1,2,0,17,11,1,3,Married,21476
5111661,0,,Rarely,Marketing,7,CA,Male,,3,2,Executive,3,1,8,0,22,7,2,2,Divorsed,17267
5111662,1,22,Yes,Analytics,5,Engineer,Male,59,4,2,Executive,3,1,5,0,21,4,1,,Single,18894
5111663,1,25,Rarely,Analytics,5,Engineer,Male,32,3,2,Executive,1,0,1,1,20,7,5,6,M,18691
5111664,0,31,Rarely,Analytics,23,Other,Male,57,3,4,Manager,5,0,1,0,21,8,1,3,Divorsed,25957
5111665,1,,Rarely,Analytics,26,Statistics,Male,,5,5,Executive,3,1,1,0,17,1,0,1,Single,17293
5111666,0,34,Rarely,Analytics,8,CA,Male,35,3,3,Executive,1,1,1,0,18,1,0,0,Single,17972
5111667,1,26,Rarely,Sales,12,Statistics,Male,70,4,4,Executive,5,0,4,0,18,7,3,3,Married,20400
5111668,1,27,Rarely,Sales,11,Engineer,Male,40,4,2,Manager,5,1,7,0,23,,2,3,Single,21326
5111669,0,48,Yes,Sales,7,CA,Male,69,3,5,Manager,3,1,4,0,25,6,1,,Single,18976
5111670,0,36,Rarely,Analytics,25,Statistics,Male,48,5,5,Executive,3,0,1,0,21,7,5,4,Single,20230
5111671,1,27,No,Sales,32,CA,Male,81,5,5,Manager,5,0,9,0,24,8,3,3,Single,20969
5111672,0,30,Rarely,Sales,8,CA,Male,45,4,1,Manager,4,0,2,1,19,11,1,10,Married,20187
5111673,0,41,No,Sales,31,Other,Male,60,5,5,Senior Manager,5,0,4,0,21,21,1,2,Married,26932
5111674,0,60,Yes,Sales,29,Marketing Diploma,F,80,4,3,Senior Manager,5,1,4,0,24,22,13,11,Married,25266
5111675,1,30,Rarely,Sales,1,Statistics,Male,64,4,5,Manager,5,0,1,0,16,10,6,7,Married,24714
5111676,0,35,Rarely,Analytics,,Statistics,Male,63,4,3,Executive,1,1,1,0,23,1,0,1,M,17690
5111677,0,41,Rarely,Analytics,5,CA,F,61,1,2,Manager,3,1,6,0,26,16,12,9,Married,22377
5111678,0,33,Rarely,Analytics,5,Engineer,Male,56,4,5,Manager,5,0,5,0,19,10,1,5,Single,18176
5111679,0,36,Yes,Sales,4,CA,Male,48,4,2,Senior Manager,1,0,4,0,16,16,1,12,Married,
5111680,0,30,Rarely,Marketing,9,CA,Male,59,4,2,Executive,4,1,2,0,17,2,1,,M,18804
5111681,0,32,Rarely,Sales,5,Statistics,Male,79,3,4,Manager,2,1,5,1,19,11,1,6,Single,22582
5111682,0,31,No,Analytics,11,CA,F,40,3,3,Senior Manager,3,0,4,0,25,13,4,8,Married,26031
5111683,0,40,Rarely,Sales,3,Marketing Diploma,Female,46,3,1,Manager,4,1,7,0,17,8,1,3,Married,20715
5111684,0,46,Rarely,Sales,5,Other,Male,63,3,3,Manager,4,1,1,0,25,10,,8,Divorsed,20805
5111685,1,58,Rarely,Analytics,8,CA,F,53,4,5,Senior Manager,5,1,7,1,19,31,5,9,Married,25008
5111686,1,23,Rarely,,7,Statistics,Male,63,1,5,Executive,5,1,1,1,26,1,0,0,Divorsed,16601
5111687,0,50,Rarely,Analytics,3,CA,Male,62,3,1,VP,3,1,2,1,16,29,7,7,Divorsed,34237
5111688,1,27,Rarely,Sales,3,Marketing Diploma,Male,55,3,5,Executive,5,1,0,0,16,5,0,2,M,18041
5111689,1,40,No,Sales,25,Statistics,F,80,1,3,AVP,4,0,4,1,21,22,0,0,Single,28194
5111690,0,53,Yes,Analytics,28,CA,F,53,4,2,AVP,2,0,4,0,28,32,1,1,Divorsed,29826
5111691,0,44,Rarely,Analytics,15,Statistics,Male,61,4,3,AVP,4,0,2,0,17,26,4,10,Married,30336
5111692,1,33,Rarely,Sales,17,Statistics,F,74,3,1,Senior Manager,5,0,2,1,,11,0,0,Single,23564
5111693,0,26,Rarely,Marketing,5,MBA,Female,54,3,5,Executive,4,0,5,0,20,7,2,3,M,18187
5111694,1,32,Yes,Sales,29,Marketing Diploma,Male,65,3,1,Manager,1,0,2,1,17,11,1,9,Married,21617
5111695,0,54,Rarely,Analytics,27,CA,Male,50,1,4,Senior Manager,1,1,4,0,,12,2,3,Married,23005
5111696,0,40,Rarely,Marketing,5,Statistics,Female,44,4,3,Manager,2,0,9,0,17,,1,5,Divorsed,21204
5111697,0,,Rarely,Analytics,22,CA,Male,79,1,1,Executive,4,0,1,0,23,14,2,13,M,17028
5111698,0,35,Rarely,Analytics,11,Other,Male,45,3,3,Executive,2,0,1,0,25,3,1,,M,18917
5111699,0,51,Rarely,Analytics,7,Statistics,Male,51,3,5,VP,3,0,7,0,18,23,15,15,Single,34537
5111700,0,27,Rarely,Analytics,9,CA,Female,67,3,4,Executive,1,1,1,0,16,6,1,4,Single,18445
5111701,0,48,Rarely,Sales,5,Marketing Diploma,Female,37,3,4,Manager,2,0,1,1,28,9,8,8,Divorsed,20537
5111702,0,58,No,Analytics,1,Statistics,Male,32,5,1,Manager,3,0,2,1,18,12,1,2,Married,20660
5111703,0,56,Rarely,Analytics,24,Statistics,Male,68,3,4,AVP,4,1,4,1,17,33,15,9,Divorsed,28402
5111704,1,29,Rarely,Analytics,1,CA,Male,36,3,1,Executive,1,1,9,1,19,4,2,2,Married,19787
5111705,0,38,Rarely,Sales,5,Marketing Diploma,Male,77,3,5,Manager,3,0,5,1,17,18,2,1,Divorsed,25602
5111706,1,50,Yes,Sales,2,Statistics,Male,64,3,4,Manager,3,0,7,0,17,12,0,1,Married,21728
5111707,0,36,Yes,Analytics,12,Statistics,Male,65,4,1,Manager,4,1,1,0,18,6,0,3,Single,21499
5111708,1,34,Yes,Marketing,24,MBA,F,43,3,5,Senior Manager,5,1,9,1,20,11,0,2,Married,24950
5111709,0,36,Rarely,Analytics,9,Statistics,Male,68,3,1,Executive,3,0,1,1,20,5,3,3,Divorsed,19506
5111710,1,51,Rarely,Sales,6,Marketing Diploma,Male,58,4,5,Executive,3,0,2,1,20,4,1,3,Divorsed,18683
5111711,0,21,Rarely,,16,Statistics,Male,66,3,1,Executive,2,1,1,0,19,0,0,0,Single,
